[1.42108547e-14 0.00000000e+00 5.50000000e+01], [34.10414361953735]
[-4.62279880e-06  2.21419411e-06  5.50000012e+01], [34.72631764411926]
[-4.91691665e-06  2.48744959e-06  5.50000009e+01], [34.83792591094971]
[-4.74804449e-06  2.39763866e-06  5.50000008e+01], [34.94965648651123]
[-4.73867124e-06  2.38369247e-06  5.50000009e+01], [35.061753273010254]
[-4.73712797e-06  2.38075598e-06  5.50000009e+01], [35.17362666130066]
[-4.73593845e-06  2.37867581e-06  5.50000009e+01], [35.285053968429565]
[-4.73501424e-06  2.37707325e-06  5.50000009e+01], [35.39639377593994]
[-4.73432233e-06  2.37587404e-06  5.50000009e+01], [35.5078182220459]
[-4.73380725e-06  2.37498135e-06  5.50000009e+01], [35.62050485610962]
[-4.73342394e-06  2.37431702e-06  5.50000009e+01], [35.73230266571045]
[-4.73313869e-06  2.37382263e-06  5.50000009e+01], [35.844095945358276]
[-4.73292639e-06  2.37345470e-06  5.50000009e+01], [35.95667552947998]
[-4.73276842e-06  2.37318087e-06  5.50000009e+01], [36.068140506744385]
[-4.73265083e-06  2.37297710e-06  5.50000009e+01], [36.18417239189148]
[-4.73256333e-06  2.37282545e-06  5.50000009e+01], [858.3603119850159]
[-4.73249821e-06  2.37271257e-06  5.50000009e+01], [858.4760410785675]
[-4.73244974e-06  2.37262857e-06  5.50000009e+01], [858.5882465839386]
[-4.73241370e-06  2.37256607e-06  5.50000009e+01], [858.7000513076782]
[-4.73238684e-06  2.37251955e-06  5.50000009e+01], [858.8109905719757]
[-4.73236686e-06  2.37248493e-06  5.50000009e+01], [858.9217684268951]
[-4.73235199e-06  2.37245917e-06  5.50000009e+01], [859.0329563617706]
[-4.73234093e-06  2.37243999e-06  5.50000009e+01], [859.1436460018158]
[-4.73233270e-06  2.37242572e-06  5.50000009e+01], [859.25501537323]
[-4.73232657e-06  2.37241510e-06  5.50000009e+01], [859.3659884929657]
[-4.73232199e-06  2.37240719e-06  5.50000009e+01], [859.4776637554169]
[-4.73231861e-06  2.37240131e-06  5.50000009e+01], [859.5891644954681]
[-4.73231608e-06  2.37239692e-06  5.50000009e+01], [859.7016990184784]
[-4.73231418e-06  2.37239366e-06  5.50000009e+01], [859.8133451938629]
[-4.73231280e-06  2.37239124e-06  5.50000009e+01], [859.925621509552]
[-4.73231176e-06  2.37238943e-06  5.50000009e+01], [860.0375628471375]
[-4.73231097e-06  2.37238808e-06  5.50000009e+01], [860.1486949920654]
[-4.73231041e-06  2.37238708e-06  5.50000009e+01], [860.2594192028046]
[-4.73230998e-06  2.37238635e-06  5.50000009e+01], [860.3708083629608]
[-4.73230967e-06  2.37238579e-06  5.50000009e+01], [860.4817495346069]
[-4.73230942e-06  2.37238538e-06  5.50000009e+01], [860.5966882705688]
[-4.73230925e-06  2.37238507e-06  5.50000009e+01], [1028.4373834133148]
[-4.73230912e-06  2.37238484e-06  5.50000009e+01], [1028.553974866867]
[-4.73230903e-06  2.37238468e-06  5.50000009e+01], [1028.666625738144]
[-4.73230893e-06  2.37238455e-06  5.50000009e+01], [1028.778849363327]
[-4.73230890e-06  2.37238445e-06  5.50000009e+01], [1028.890537261963]
[-4.73230886e-06  2.37238439e-06  5.50000009e+01], [1029.0025153160095]
[-4.73230881e-06  2.37238433e-06  5.50000009e+01], [1029.1145179271698]
[-4.73230879e-06  2.37238429e-06  5.50000009e+01], [1029.226419210434]
[-4.73230878e-06  2.37238426e-06  5.50000009e+01], [1029.3382143974304]
[-4.73230875e-06  2.37238424e-06  5.50000009e+01], [1029.454171180725]
